MSZoning,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,WoodDeckSF,PoolArea,PoolQC,MiscVal,MoSold,YrSold,Pool,GarageQuality,HouseAge,GarageAge,Remodel,TotalBath,WeightTotalBsmtSF,TotalPorchSF,Condition2Renew,PUD,SFoyer,Floor,Finish,Slvl,Interest,Rank,Street,LandContour,Utilities,LotConfig,Neighborhood,Condition1,BldgType,RoofStyle,RoofMatl,Exterior1st,MasVnrType,Foundation,Heating,Electrical,Functional,GarageType,PavedDrive,Fence,MiscFeature,SaleType,SaleCondition
0.3684143031018999,0.6641583682102828,-0.12276916438746927,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,0.39123678406568596,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-0.25627001685463696,0.9892899348643974,-0.28661682080359996,-0.2931300124474908,-0.7209310700932359,0.19114730102097413,-1.202525111983802,0.2682898329182469,-0.060112196695294794,-0.7850250438866518,-0.10119701650206231,-0.7209200516755851,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,-0.9250621166560519,0.6236316606467388,1.2356288461458511,0.31655118847128155,-1.0069943365928933,-0.41275382699474383,2.6266976988751463,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,0.28991426069523585,0.15764552917621685,-0.06688425148748102,0.2769468645998556,0.9321757747447953,0.4231006061308815,0.20343114604425172,-0.2700583836262836,-0.01727088840297769,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-0.33210008867510316,1.4474276082159698,Pave,Lvl,AllPub,Inside,NAmes,Norm,1Fam,Gable,CompShg,HdBoard,None,CBlock,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,-1.0086868759556624,-0.9991717624549251,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,0.39123678406568596,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,0.6900325501266223,-0.28635829407667884,-0.28661682080359996,-0.2931300124474908,-0.03817107269009268,-0.44659733157148734,-1.202525111983802,0.2682898329182469,-0.7764101280550942,0.5821277732899708,-0.10119701650206231,-0.11811078907430143,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,0.3495455390055087,0.6236316606467388,0.6820140185326908,-0.7980602942158965,0.30641784773000924,-0.15267702561908797,-0.5194251336692375,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.8153444162347508,0.9182526360608242,-0.06688425148748102,0.2769468645998556,0.35769649965135975,-0.01989350630530193,0.20343114604425172,0.3482164570051847,-0.3487329432347843,-0.8272726036833639,-0.3955978043681729,2.810585391675983,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,-1.169148930272383,0.0,Pave,Lvl,AllPub,Inside,NPkVill,Norm,Twnhs,Gable,CompShg,Plywood,None,CBlock,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
-2.070137512667819,0.06671363815101665,-0.07204408274559655,0.7018997558215319,-0.2162604187752995,-1.4819204026342518,-3.202847158303272,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,-1.5977444784231074,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,1.2158314558736802,0.09809559306264345,-2.246597331460518,-3.727312321614214,-0.16462541799690256,0.7990991248214143,-0.10119701650206231,0.5400383402575919,1.3856554504222593,4.455931118857386,-0.7715351440345506,0.986849366836289,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,1.6198300320529118,1.4217164684228287,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.4469248572580886,-1.3635686845929977,-0.06688425148748102,-1.1425577846836903,1.5545283227626838,2.010496175693872,0.20343114604425172,0.9664912976366531,-0.7540775267319023,0.006954272232713691,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,0.9872324414536776,0.0,Pave,Lvl,AllPub,Inside,OldTown,Norm,1Fam,Gable,CompShg,AsbShng,None,BrkTil,GasW,SBrkr,4,2Types,N,None,None,WD,Normal
0.3684143031018999,-0.17226425387268982,-0.14534182571810264,0.7018997558215319,-0.2162604187752995,-0.7725524696579678,2.188278755250165,-0.5670159496749859,1.039805394353903,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.47162305870425425,-0.6440485167513598,0.88561932696963,0.2682898329182469,-0.9370036144453696,-0.7850250438866518,-0.10119701650206231,-1.4008098429373608,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-0.9250621166560519,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,-1.0069943365928933,-1.081522744817859,1.757166262744789,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.4469248572580886,0.9182526360608242,-0.06688425148748102,-1.1425577846836903,-0.9827551422333233,1.9735799996575236,0.20343114604425172,-1.5066080648892202,-0.8860971271338521,0.2850298975380729,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-1.1569552093279896,0.0,Pave,Lvl,AllPub,Inside,OldTown,Norm,1Fam,Gable,CompShg,VinylSd,None,BrkTil,GasA,SBrkr,5,Detchd,N,None,None,WD,Normal
0.3684143031018999,0.6641583682102828,0.21252362526530938,-1.0522486921605334,-0.2162604187752995,1.3555513292708847,-0.5072842015265535,2.0277149380520036,1.039805394353903,-0.23004678228549286,1.681709497526173,0.14183632445531488,0.35159956085453303,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,3.380180647641644,2.2564413069253866,0.88561932696963,0.2682898329182469,2.2595714956086823,-0.7850250438866518,-0.10119701650206231,1.0776256170692284,0.16992708860002484,-0.20769847452544338,0.7389350675260487,0.3495455390055087,0.6236316606467388,1.2356288461458511,1.4311626711584597,1.6198300320529118,1.6771490412024908,1.8045952501700813,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,0.28991426069523585,0.9182526360608242,-0.06688425148748102,0.2769468645998556,-1.0785016880822291,-1.1273787873957606,0.20343114604425172,0.3482164570051847,-0.370130615471186,-0.06719922784871542,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-1.166685014448367,0.0,Pave,Lvl,AllPub,Inside,StoneBr,Norm,1Fam,Hip,CompShg,VinylSd,Stone,PConc,GasA,SBrkr,5,Attchd,Y,None,None,New,Partial
0.3684143031018999,-1.7256205520267818,-0.028293699829481336,-1.0522486921605334,-0.2162604187752995,-0.7725524696579678,-0.5072842015265535,-0.2482666811395583,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-0.25627001685463696,0.8465754169966351,-0.28661682080359996,-0.2931300124474908,-0.9098280027081055,-0.14474666917007317,-1.202525111983802,0.2682898329182469,-0.43737943456451306,-0.7850250438866518,-0.10119701650206231,-1.0134307758230932,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,-0.9250621166560519,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,0.30641784773000924,0.46036114905210085,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,1.3951729376252227,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,1.0757955935181542,0.4600167821672302,0.20343114604425172,-0.2700583836262836,-0.1295077352278769,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,0.9040208245286578,0.5519882719687552,Pave,Lvl,AllPub,Inside,Sawyer,Norm,1Fam,Hip,CompShg,Wd Sdng,BrkFace,CBlock,GasA,SBrkr,5,Detchd,Y,None,None,WD,Normal
0.3684143031018999,-0.23200872687861643,-0.2734226568638312,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,-0.5072842015265535,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,0.5770942807667448,0.14183632445531488,-0.5831173044773266,0.2168812666359927,0.22302275431287313,2.8546891864268447,0.41039741535776075,-0.6822413369070578,-0.29226766959181694,-1.202525111983802,0.2682898329182469,-0.60307112687194,-0.7850250438866518,-0.10119701650206231,-1.14189832359058,-1.0458012732222097,-0.20769847452544338,-0.7715351440345506,-0.9250621166560519,0.6236316606467388,0.6820140185326908,0.31655118847128155,-1.0069943365928933,-0.9700612585140065,-0.10837390931670492,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.4469248572580886,1.6788597429454315,-0.06688425148748102,0.2769468645998556,0.3098232267269068,-0.056809682341650555,0.20343114604425172,-0.2700583836262836,-0.12708535723885028,-0.8272726036833639,-0.3955978043681729,2.810585391675983,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-1.1464992993478826,0.0,Pave,Lvl,AllPub,Inside,SawyerW,Norm,TwnhsE,Gable,CompShg,Plywood,None,CBlock,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
-0.8508616047829597,-0.0826475443637999,-0.7187888736794736,-2.806397140142599,-0.2162604187752995,-0.7725524696579678,-0.5072842015265535,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-0.25627001685463696,-0.5695917218450073,-0.28661682080359996,-0.2931300124474908,0.1143119933966093,-0.5873096704353045,0.88561932696963,0.2682898329182469,-0.7942538487651248,0.7827679478244239,-0.10119701650206231,0.038026692058490075,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,-0.28775828882527155,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,-1.0069943365928933,-0.8911093723821109,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,0.28991426069523585,0.9182526360608242,-0.06688425148748102,0.2769468645998556,-0.6955155046866055,0.3492682540581843,0.20343114604425172,-1.5066080648892202,-0.7290462875119608,-0.30819810311336004,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,0.18669517656045015,0.12227559560090046,0.0,-1.166685014448367,0.0,Pave,Bnk,AllPub,Inside,SWISU,Norm,1Fam,Gable,CompShg,VinylSd,None,BrkTil,GasA,SBrkr,5,Detchd,Y,None,None,WD,Abnorml
0.3684143031018999,-1.7256205520267818,-0.9233377654003254,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,-0.5072842015265535,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,0.5770942807667448,0.14183632445531488,0.35159956085453303,1.163183833617252,1.2330024192231916,-0.28661682080359996,-0.2931300124474908,-0.6207929371407749,0.5429281481805169,0.88561932696963,0.2682898329182469,0.33499876188395405,-0.7850250438866518,-0.10119701650206231,-0.41457436084542454,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-0.28775828882527155,0.6236316606467388,1.2356288461458511,-0.7980602942158965,0.30641784773000924,-0.19447508298303268,1.6860227816068507,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,1.7635924966018848,0.15764552917621685,-0.06688425148748102,0.2769468645998556,-0.5997689588376995,-0.7213008509959258,0.20343114604425172,-0.2700583836262836,1.349757756737701,-0.8272726036833639,-0.3955978043681729,2.810585391675983,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-1.062305020512697,0.0,Pave,HLS,AllPub,Inside,ClearCr,Norm,1Fam,Gable,CompShg,Wd Sdng,None,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,0.9628807332399159,0.13694325361891904,-1.0522486921605334,-0.2162604187752995,2.064919262247169,-0.5072842015265535,0.6352839228709253,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,1.2863164261863926,1.163183833617252,1.355956465386187,-0.28661682080359996,-0.2931300124474908,0.0141738604441483,1.303228688815658,0.88561932696963,0.2682898329182469,1.2960105772670303,-0.7850250438866518,-0.10119701650206231,0.3305374162059982,0.16992708860002484,-0.20769847452544338,0.7389350675260487,0.3495455390055087,0.6236316606467388,0.6820140185326908,1.4311626711584597,1.6198300320529118,1.064110866531302,1.2907812197294155,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,0.28991426069523585,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,-0.8870085963844173,-0.9797140832503661,0.20343114604425172,0.9664912976366531,1.5980515006129277,-0.41015916572532507,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,1.1304203197923646,0.0,Pave,Lvl,AllPub,Corner,CollgCr,Norm,1Fam,Hip,CompShg,VinylSd,Stone,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,0.006969165145090026,0.8372030056849719,-2.806397140142599,-0.2162604187752995,0.6461833962946006,-0.5072842015265535,-0.39925317676160293,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,1.443418121674728,0.32505097832686464,-0.15845289250708608,0.2682898329182469,0.09028487786067735,0.7174432398364624,-0.10119701650206231,0.6685058880250786,1.3856554504222593,-0.20769847452544338,-0.7715351440345506,0.3495455390055087,-0.9243112113157019,-0.9788304643067903,1.4311626711584597,0.30641784773000924,0.06095748979662935,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.07850529828142637,1.6788597429454315,-0.06688425148748102,0.2769468645998556,-0.5518956859132466,-0.7213008509959258,0.20343114604425172,0.3482164570051847,-0.7137045602481256,-0.07646841535889407,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,-1.15729405826253,0.0,Pave,Lvl,AllPub,CulDSac,NoRidge,Norm,1Fam,Gable,CompShg,VinylSd,BrkFace,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,-1.7256205520267818,-0.6475201339726425,-1.0522486921605334,-0.2162604187752995,0.6461833962946006,-0.5072842015265535,-0.5670159496749859,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,0.35159956085453303,1.163183833617252,0.8487710249638314,0.7604851816065482,0.7828531124311292,-0.8665865362059064,0.31370320906365357,-0.15845289250708608,0.2682898329182469,0.07753936306779835,1.3146977128692532,-0.10119701650206231,1.164588264788758,0.16992708860002484,-0.20769847452544338,0.7389350675260487,-0.28775828882527155,0.6236316606467388,0.6820140185326908,1.4311626711584597,0.30641784773000924,0.48358229203207015,0.9903976327025649,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,1.0267533786485603,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,-0.025289683744263953,-0.3152229145960909,0.20343114604425172,0.9664912976366531,0.9565250631857161,-0.8272726036833639,-0.3955978043681729,2.810585391675983,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,0.9861868504556668,0.0,Pave,Lvl,AllPub,CulDSac,StoneBr,Norm,TwnhsE,Gable,CompShg,HdBoard,None,CBlock,GasA,SBrkr,4,Attchd,Y,None,None,WD,Normal
1.5876902109867594,0.7836473142221361,0.0049312286459452905,0.7018997558215319,-0.2162604187752995,0.6461833962946006,0.39123678406568596,-0.5670159496749859,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.7128649244533648,-0.4034758083712853,0.88561932696963,0.2682898329182469,-0.7279771718421542,1.2843683841605569,-0.10119701650206231,0.5143448307040945,0.16992708860002484,-0.20769847452544338,0.7389350675260487,0.3495455390055087,-0.9243112113157019,-0.9788304643067903,1.4311626711584597,0.30641784773000924,0.488226520628064,0.3975352898864121,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,0.6583338196718981,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,-1.1263749610066822,-1.1642949634321091,-4.915668123810666,0.9664912976366531,-0.8433017826610488,0.14599208488539328,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,1.0241185683279432,0.0,Pave,Lvl,AllPub,Inside,Somerst,Norm,1Fam,Gable,CompShg,VinylSd,None,PConc,GasA,SBrkr,5,Attchd,Y,None,None,New,Partial
1.5876902109867594,-1.7256205520267818,-0.6420671876961412,-2.806397140142599,-0.2162604187752995,0.6461833962946006,-0.5072842015265535,-0.5670159496749859,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,-0.5831173044773266,1.163183833617252,-0.4444420677148157,-0.28661682080359996,-0.2931300124474908,-0.5661721373485235,-1.1365417027747196,0.88561932696963,0.2682898329182469,-1.5513374274621372,0.500471888305019,-0.10119701650206231,-0.7881184612770397,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-1.562365944486832,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,0.30641784773000924,0.03309211822066622,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-1.183763975211413,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,-0.9827551422333233,-1.0535464353230635,0.20343114604425172,0.3482164570051847,-0.49124951492251606,-0.2711213530726455,-0.3955978043681729,2.810585391675983,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,1.1296942149326352,0.0,Pave,Lvl,AllPub,FR2,Somerst,Norm,TwnhsE,Gable,CompShg,MetalSd,None,PConc,GasA,SBrkr,5,Detchd,Y,None,None,WD,Normal
0.3684143031018999,0.06671363815101665,-0.26365807864777074,0.7018997558215319,-0.2162604187752995,1.3555513292708847,0.39123678406568596,-0.5670159496749859,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,1.2863164261863926,1.163183833617252,1.1056571571258038,-0.28661682080359996,-0.2931300124474908,-0.19748173875082609,0.83343104131872,0.88561932696963,0.2682898329182469,0.6612839405816563,-0.7850250438866518,-0.10119701650206231,-0.16159211293406617,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,0.3495455390055087,0.6236316606467388,1.2356288461458511,0.31655118847128155,0.30641784773000924,0.4371400060721316,0.3659159649362173,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,1.3951729376252227,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,-1.1263749610066822,-1.1642949634321091,-4.915668123810666,0.9664912976366531,1.2843535510339827,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,0.9040208245286578,0.0,Pave,HLS,AllPub,Inside,StoneBr,Norm,1Fam,Gable,CompShg,MetalSd,BrkFace,PConc,GasA,SBrkr,5,Attchd,Y,None,None,New,Partial
0.3684143031018999,0.09658587465397996,-0.3285861831493678,-1.0522486921605334,-0.2162604187752995,-0.06318453668168356,-0.5072842015265535,0.8645597125192153,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,1.2863164261863926,0.6900325501266223,-0.9252802125308152,-0.28661682080359996,-0.2931300124474908,1.7779705204022682,0.704066471718114,0.88561932696963,0.2682898329182469,0.5159850719428357,-0.7850250438866518,-0.10119701650206231,-0.2742482702070929,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-0.28775828882527155,0.6236316606467388,1.2356288461458511,0.31655118847128155,0.30641784773000924,-0.05979245369921088,0.7769671892887499,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.07850529828142637,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,-1.0785016880822291,-1.090462611359412,0.20343114604425172,-0.2700583836262836,-0.6139833330331972,-0.567735353398362,-0.3955978043681729,2.810585391675983,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,1.1284453145738995,0.0,Pave,Lvl,AllPub,Corner,NridgHt,Norm,TwnhsE,Gable,CompShg,VinylSd,Stone,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
-2.070137512667819,-1.7256205520267818,-0.7281730137832201,0.7018997558215319,-0.2162604187752995,-0.06318453668168356,-0.5072842015265535,0.25502163760059054,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,2.2210332915182525,1.163183833617252,0.5611463812611103,-0.28661682080359996,-0.2931300124474908,-0.9325866692882102,-0.4624842085399828,0.88561932696963,0.2682898329182469,-0.7942538487651248,-0.7850250438866518,-0.10119701650206231,-1.2901301094761415,-2.2615296350444445,-0.20769847452544338,0.7389350675260487,-2.1996697723176126,0.6236316606467388,0.6820140185326908,0.31655118847128155,0.30641784773000924,-0.2455615975389651,0.43705944607415564,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.4469248572580886,0.15764552917621685,-0.06688425148748102,0.2769468645998556,-0.9348818693088703,-1.0166302592867147,0.20343114604425172,-0.2700583836262836,0.5531991280127869,-0.8272726036833639,-0.3955978043681729,2.810585391675983,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,-0.346186522953859,0.0,Pave,Lvl,AllPub,Inside,CollgCr,Norm,TwnhsE,Gable,CompShg,VinylSd,BrkFace,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,1.3810920442814023,1.4414655407437806,-1.0522486921605334,-0.2162604187752995,2.774287195223453,0.39123678406568596,5.97573219394695,2.763366976477152,-0.23004678228549286,1.681709497526173,0.14183632445531488,2.2210332915182525,1.163183833617252,2.2254172203959395,-0.28661682080359996,-0.2931300124474908,0.9745895901245697,3.159723740276987,0.88561932696963,0.2682898329182469,3.27411447312185,3.582398290165631,-0.10119701650206231,5.564107669872225,1.3856554504222593,-0.20769847452544338,2.249405279086648,2.2614570224978494,2.1715745326091795,1.7892436737590114,1.4311626711584597,1.6198300320529118,1.6678605840105032,2.2788851244230037,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-1.9206030931647375,-0.6029615777083905,-0.06688425148748102,0.2769468645998556,-0.5518956859132466,-0.6843846749595771,0.20343114604425172,2.20304097889959,2.7276871028289995,-0.3638132281744319,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,1.1259184696620397,0.0,Pave,Lvl,AllPub,Corner,NoRidge,Norm,1Fam,Gable,WdShngl,HdBoard,BrkFace,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,-0.4709866189023229,2.030256925901818,-1.0522486921605334,3.8045304245692817,0.6461833962946006,-0.5072842015265535,1.071467132445721,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,2.2210332915182525,1.163183833617252,1.1495693164697307,-0.28661682080359996,-0.2931300124474908,-0.7186552034352254,0.3590942861164978,0.88561932696963,0.2682898329182469,0.1998963050794367,2.2035803465625863,-0.10119701650206231,2.01247408005417,1.3856554504222593,-0.20769847452544338,0.7389350675260487,1.6241531946670693,2.1715745326091795,1.2356288461458511,0.31655118847128155,0.30641784773000924,0.7204379504277567,1.7887855876949839,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.8153444162347508,-1.3635686845929977,-0.06688425148748102,0.2769468645998556,-0.3604025942154347,-0.5367199708141827,0.20343114604425172,1.5847661382681215,1.2403470175666662,-0.5770045409085406,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,1.275498788595446,0.12227559560090046,0.0,0.919709530197884,0.0,Pave,Lvl,AllPub,Inside,Timber,Norm,1Fam,Hip,CompShg,MetalSd,BrkFace,PConc,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
0.3684143031018999,0.06671363815101665,-0.60465743998526,0.7018997558215319,7.825321267913862,-0.7725524696579678,0.39123678406568596,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,1.1657623893974498,0.0481654083045148,0.88561932696963,0.2682898329182469,-0.22070568308557012,-0.7850250438866518,-0.10119701650206231,-0.8454347518194568,-1.0458012732222097,-0.20769847452544338,-0.7715351440345506,-1.562365944486832,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,-1.0069943365928933,-0.6821190855623874,-0.7407604083206012,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,2.132012055578547,-1.3635686845929977,-0.06688425148748102,0.2769468645998556,0.6928094101225305,0.23851972594913842,0.20343114604425172,-1.5066080648892202,-0.7629595793583331,0.21087639745664377,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,1.1212713985597698,0.0,Pave,Lvl,AllPub,Corner,OldTown,Norm,1Fam,Gable,CompShg,MetalSd,None,BrkTil,GasA,SBrkr,5,Detchd,Y,None,None,WD,Abnorml
-2.070137512667819,-0.20213649037565312,-0.5133522930298892,0.7018997558215319,-0.2162604187752995,-0.7725524696579678,0.39123678406568596,-0.5670159496749859,-0.6837561877693462,-2.916073012250902,-0.5275209359926835,0.14183632445531488,-0.5831173044773266,-1.2025725838358963,-0.969192371874742,-0.28661682080359996,-0.2931300124474908,0.8334858573279201,-0.2831894541812481,-1.202525111983802,0.2682898329182469,-0.23600030083702492,0.31616289076755616,-0.10119701650206231,0.07557874448283233,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,-0.9250621166560519,-0.9243112113157019,-0.9788304643067903,-0.7980602942158965,0.30641784773000924,0.4789380634360763,0.1445806902848536,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,-0.8153444162347508,0.9182526360608242,-0.06688425148748102,0.2769468645998556,1.6981481415360429,-0.6474684989232286,0.20343114604425172,-0.888333224257752,-0.8219041104246472,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,0.18669517656045015,0.12227559560090046,0.0,-1.169148930272383,0.0,Pave,Lvl,AllPub,Corner,BrkSide,Norm,1Fam,Gable,CompShg,Wd Sdng,None,BrkTil,GasA,SBrkr,5,Detchd,Y,MnPrv,None,WD,Normal
0.3684143031018999,-0.1125197808667632,0.46196421423921846,-1.0522486921605334,-0.2162604187752995,-0.06318453668168356,0.39123678406568596,-0.16438529468286683,-0.6837561877693462,-0.23004678228549286,0.5770942807667448,1.8814171273337372,-0.5831173044773266,1.163183833617252,1.1825034359776758,0.7604851816065482,-0.05665020478186005,-1.0668628021108284,0.13667800855756104,-0.15845289250708608,0.2682898329182469,-0.057563093736718994,-0.7850250438866518,-0.10119701650206231,-0.7189436278637776,-1.0458012732222097,-0.20769847452544338,0.7389350675260487,-0.9250621166560519,0.6236316606467388,0.6820140185326908,-0.7980602942158965,0.30641784773000924,0.3628323485362299,0.24734349637298675,-0.06315017346937592,-0.056542086987354565,-0.08959195989676072,0.28991426069523585,-1.3635686845929977,-0.06688425148748102,0.2769468645998556,-0.2167827754420758,-0.46288761874148543,0.20343114604425172,0.9664912976366531,1.2100672927038336,-0.8272726036833639,-0.3955978043681729,-0.3557977647509542,-0.1710747574527511,-0.9021084354745458,0.12227559560090046,0.0,1.1199644098122579,0.0,Pave,Lvl,AllPub,Inside,Timber,Norm,1Fam,Gable,CompShg,HdBoard,BrkFace,CBlock,GasA,SBrkr,5,Attchd,Y,None,None,WD,Normal
